"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.13953147921798e-238,0.466021897338496,0.999,0.99,1.04291372776291e-233,"0","RPL35A"
3.6749443100161e-237,1.43904573670594,0.669,0.291,7.45719699388467e-233,"0","RCAN3"
7.03279801192637e-236,1.00793735540973,0.931,0.68,1.4270953725801e-231,"0","GIMAP7"
1.83584934246097e-235,0.502284925807704,0.999,0.989,3.72530548572179e-231,"0","RPL32"
1.77226749836314e-234,0.462557821700541,1,0.992,3.59628520767848e-230,"0","RPLP1"
4.77132764152829e-234,0.921042140995807,0.949,0.647,9.6819780501892e-230,"0","EVL"
1.41555026759555e-232,0.338864685866435,1,1,2.87243460300488e-228,"0","B2M"
2.47220206928581e-229,2.24787813317117,0.392,0.1,5.01659243899478e-225,"0","PASK"
2.78099186332683e-229,1.32671016618539,0.643,0.245,5.6431886890628e-225,"0","RORA"
9.78428280575826e-228,0.499885490312898,1,0.986,1.98542666694447e-223,"0","RPL19"
2.23861354267788e-226,0.542624321624668,0.996,0.969,4.54259460080196e-222,"0","RPL27A"
1.55519609362398e-222,1.85755608245793,0.464,0.142,3.15580391318178e-218,"0","TESPA1"
1.6802953437195e-220,1.84527559103063,0.457,0.137,3.4096553114756e-216,"0","TNFRSF25"
6.17413685959076e-219,0.565731751353197,0.993,0.964,1.25285585154816e-214,"0","RPS20"
1.00077849275513e-218,2.11276240157736,0.377,0.094,2.03077971749871e-214,"0","GATA3"
7.42119052997916e-217,0.43771603165134,0.998,0.983,1.50590798234337e-212,"0","RPS7"
1.34501593743212e-215,1.66781518355174,0.625,0.27,2.72930634023727e-211,"0","TRBC1"
2.18807349177866e-215,0.506143866082583,0.999,0.977,4.44003872951725e-211,"0","RPL35"
1.55834099896291e-214,0.48582136753922,0.997,0.981,3.16218555509554e-210,"0","RPL5"
1.19358244296237e-213,0.454575491497427,1,0.985,2.42201749325924e-209,"0","RPL9"
8.91861743475927e-213,0.690598208854887,0.975,0.912,1.80976584986135e-208,"0","HINT1"
2.12167673874394e-212,0.424399077245198,1,0.986,4.30530643825919e-208,"0","RPS15"
1.18757861719061e-210,1.12061702150125,0.677,0.292,2.40983453000318e-206,"0","LAT"
1.52027256208707e-210,0.510370912374126,0.996,0.972,3.08493708298708e-206,"0","RPL4"
2.35305815355387e-209,0.553624885582047,1,0.987,4.77482560519152e-205,"0","RPS19"
3.38506238474631e-209,0.582947481207075,0.991,0.954,6.86896859112721e-205,"0","TOMM7"
1.99835872350397e-208,1.13404376171347,0.641,0.256,4.05506952173427e-204,"0","SYNE2"
1.63426010736543e-207,1.85822427558736,0.5,0.179,3.31624060986593e-203,"0","AC058791.1"
2.38419728128744e-207,1.37087134442269,0.719,0.399,4.83801312318848e-203,"0","ARHGAP15"
8.62221225494638e-202,0.597405911019213,0.997,0.957,1.74961931077372e-197,"0","RPLP0"
3.7970926386979e-201,0.400989182417772,0.999,0.985,7.70506038244579e-197,"0","RPL29"
4.80165441277044e-201,0.518171651248256,0.998,0.978,9.74351713439379e-197,"0","RPL10A"
8.692099233287e-201,0.44796183470009,0.999,0.982,1.7638007764186e-196,"0","RPL18"
2.59949463039139e-200,1.1223359233946,0.784,0.409,5.2748945039902e-196,"0","ETS1"
8.99398560405298e-200,0.462132952622068,0.998,0.976,1.82505955877443e-195,"0","RPL27"
4.07867951595976e-199,1.5587351580572,0.523,0.19,8.27645647378555e-195,"0","ITM2A"
