"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.40499725308013e-40,1.14396273992678,0.978,0.682,2.19980419914756e-36,"1","Mapt"
1.41673621617365e-40,1.31398833988719,0.907,0.406,2.21818389366309e-36,"1","Bhlhe22"
2.73710773998191e-40,1.24515808935438,0.978,0.574,4.28548958848967e-36,"1","Neurod6"
4.21995797870571e-40,1.04087365805736,0.991,0.889,6.60718820725953e-36,"1","Map1b"
2.89023350329912e-39,1.58166076041712,0.84,0.408,4.52523859611544e-35,"1","Limch1"
4.00165708803751e-39,1.05595832991348,0.996,0.672,6.26539450274032e-35,"1","Stmn2"
7.33088556608678e-39,2.36319132529264,0.409,0.065,1.14779675308221e-34,"1","Ppp1r16b"
1.37522420165582e-38,1.37236313704046,0.733,0.247,2.15318853253251e-34,"1","Opcml"
1.22046298828498e-37,1.32891796678614,0.831,0.365,1.91087890075779e-33,"1","Plxna4"
5.02360756045597e-37,1.41012869869602,0.796,0.307,7.86546235740591e-33,"1","Hivep2"
6.80888800392429e-37,3.42423052349477,0.262,0.016,1.06606759477443e-32,"1","Ntsr1"
9.36866468104147e-37,1.33091296919388,0.818,0.324,1.46685182911066e-32,"1","Tiam2"
1.68478387384531e-36,0.861564173272357,0.991,0.865,2.6378661112796e-32,"1","Dpysl3"
6.1649825499709e-36,1.38464319424398,0.804,0.364,9.65251317848943e-32,"1","Khdrbs2"
6.5867139432862e-36,0.560089228252951,0.991,0.986,1.03128180210032e-31,"1","Tubb5"
9.90546481757003e-36,1.94571779483253,0.564,0.161,1.55089862648694e-31,"1","Fam174b"
2.35460187192103e-35,1.22599014231207,0.867,0.38,3.68660015086676e-31,"1","Hecw1"
1.06336135465529e-34,2.16574269125676,0.631,0.235,1.66490487298379e-30,"1","Flrt3"
2.04683243951562e-34,1.79472888991647,0.538,0.144,3.20472555054961e-30,"1","Fam124a"
1.02061910790384e-33,0.977323860088473,0.987,0.578,1.59798333724504e-29,"1","Neurod2"
1.47674582142827e-33,0.973237837809299,0.987,0.69,2.31214093261024e-29,"1","Zbtb18"
1.90438640960545e-33,1.65936748321687,0.76,0.328,2.98169780151925e-29,"1","Tenm2"
4.19679927259376e-33,1.88415372201315,0.538,0.151,6.57092862110006e-29,"1","Rell2"
4.54405467018152e-33,1.22982427124753,0.862,0.432,7.1146263971032e-29,"1","Mef2c"
1.11462315434644e-32,0.776661165963903,0.987,0.887,1.74516547276022e-28,"1","Uchl1"
2.64967078074181e-32,1.11966750863466,0.947,0.637,4.14858954140745e-28,"1","Fdps"
3.23042376199221e-32,2.53794239218292,0.391,0.074,5.0578744841512e-28,"1","2900079G21Rik"
4.21460137384665e-32,2.60953208859179,0.4,0.08,6.5988013710317e-28,"1","Dtx4"
5.13833072840871e-32,0.98921112639429,0.978,0.681,8.04508442146952e-28,"1","Frmd4a"
7.12353669558333e-32,0.602141383033603,0.996,0.947,1.11533214042748e-27,"1","Basp1"
1.28209153680337e-31,0.965209281453044,0.973,0.69,2.00737071917304e-27,"1","Ank2"
1.74363150327615e-31,1.43937298514813,0.738,0.313,2.73000384467946e-27,"1","Epb41l3"
2.20965601048132e-31,0.966030174651843,0.973,0.647,3.4596584156106e-27,"1","Mpped1"
4.18084712363434e-31,1.19126655937384,0.898,0.578,6.54595234147429e-27,"1","Fdft1"
5.0234396170103e-31,0.941850377250101,0.982,0.64,7.86519940835303e-27,"1","Stmn4"
